Bid Details,,,
Bid End Date/Time,,07-08-2021 10:00:00,
Bid Opening Date/Time,,07-08-2021 10:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Research & Development,
Organisation Name,,Office Of Dg ( Ns & M),
Office Name,,***********,
Total Quantity,,1,
Item Category,,Personal Diving Kit (SCUBA) or Diving Instruments,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Certificate (Requested in ATC),OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"1 Dry SuitConstruction",,Available Size for Dry Suit,,Any Size
"",,Suit Material,,Combination of all
"",,Colour of suit,,Black
"",,Water Tight material for Neck,,Latex
"",,Water Tight material for collar,,Latex
"",,"Water Tight material for Wristseal",,Latex
"1A/1B DRY Gloves &Socks",,Thickness of Gloves minimum,,3 to 6 mm
"2 Swimmer safetyKnife Construction",,Swimmer safety Knife,,"Swimmer safety knife should be able to cutobstruction, rope, Net etc underwater"
"3 Weight Belts withWeight Construction",,Waist Belt Material,,Nylon Fabric
"4 DIVE FINSConstruction",,Material used for construction,,Thermoplastic Rubber
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"Cylinder ofBreathing apparatusConstruction",,Cylinder Material,,Aluminum alloy
CERTIFICATION,,Warranty Period,,2.0
"","Service warranty atconsignee end",,5.0,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************Idukki130",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********Idukki,,1,,30,
