Bid Details,,,
Bid End Date/Time,,05-08-2021 19:00:00,
Bid Opening Date/Time,,05-08-2021 19:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Madhya Pradesh,
Department Name,,Urban Development And Environment Department,
Organisation Name,,E-nagar Palika Government Of Madhya Pradesh,
Office Name,,Madhyapradesh,
Total Quantity,,1,
Item Category,,Xerox Drum Cartridge,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,8 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer473880,ward no. 5 purane1Haviv Mohammadthane k pass narwar dis.115shivpuri mp.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Haviv Mohammad,,"473880,ward no. 5 puranethane k pass narwar dis.shivpuri mp.",,1,,15,
