Bid Details,,,
Bid End Date/Time,,06-08-2021 12:00:00,
Bid Opening Date/Time,,06-08-2021 12:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Armed Police Forces,
Organisation Name,,Border Security Force (bsf),
Office Name,,Shq Bsf Bhopal Tactical Hq Koraput,
Total Quantity,,2,
Item Category,,"COLOUR LASER JET PRINTER HP CP1525n S/No.CNCG109091 , SCANNER HP SCANEJET 200 S/No.CN617B10ZY",
Years of Past Experience required,,1 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,10 %,
Bid to RA enabled,,No,
Primary product category,,"COLOUR LASER JET PRINTER HP CP1525n S/No.CNCG109091",
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer764021,SHQ BSF KORAPUT C/O1Tapas Mohanty115CITS OPPOSITE - 3RD BN OSAP",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Tapas Mohanty,,"764021,SHQ BSF KORAPUT C/OCITS OPPOSITE - 3RD BN OSAP",,1,,15,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer764021,SHQ BSF KORAPUT C/O1Tapas Mohanty115CITS OPPOSITE - 3RD BN OSAP",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Tapas Mohanty,,"764021,SHQ BSF KORAPUT C/OCITS OPPOSITE - 3RD BN OSAP",,1,,15,
