Bid Details,,,
Bid End Date/Time,,30-07-2021 12:00:00,
Bid Opening Date/Time,,30-07-2021 12:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Finance,
Department Name,,Department Of Revenue,
Organisation Name,,Central Board Of Direct Taxes (cbdt),
Office Name,,Madurai,
Total Quantity,,4,
Item Category,,Desktop Computers ( PAC Only ),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,70 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Make,lenovo,
Model,lenovothinkcentrem70t,
Brand Type,Registered Brand,
"",Specification,,Specification Name,,Bid Requirement (Allowed Values),
"",,,,,,
"",Motherboard,,Chipset Series,,"Intel H Series, Intel B Series, Intel Q Series, Intel ZSeries Or higher",
"",Chipset Number,,"Intel H 470, Intel B 460, Intel H 410, Intel Z 490, IntelQ 470 Or higher",,,
"","Expansion Slots (PCIe x 16)(Number)",,"1, 2, 3 Or higher",,,
"",Processor Make,,Intel,,,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,Processor Generation,,10.0 Or higher
"",,"Number of Cores perProcessor",,"6, 8, 10, 12 Or higher"
"",,"Processor Base Frequency(GHz)",,"2.9, 3, 3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 4, 4.1,4.2, 4.3 Or higher"
"",,Processor Description,,"Intel Core i5, Intel Core i7, Intel Core i9 Or higher"
"",,Processor Number,,"Intel Core i9 10900K, Intel Core i9 10900KF, IntelCore i9 10900, Intel Core i9 10900F, Intel Core i710700K, Intel Core i7 10700KF, Intel Core i7 10700,Intel Core i7 10700F, Intel Core i5 10600K, Intel Corei5 10600KF, Intel Core i5 10600, Intel Core i5 10500,Intel Core i9 10900T, Intel Core i5 10400, Intel Core i510400F Or higher"
"",,Out of Band Management,,"Intel vPro, AMD DASH, NA Or higher"
"",,Cache (MB),,12.0 - 96.0 Or higher
Graphics,,Graphics Type,,Integrated
"",,"Size of Memory in Case ofDedicated Graphic Card (GB)",,"0, 1, 2, 3, 4, 6, 8 Or higher"
Operating System,,"Operating System (FactoryPre-Loaded)",,Windows 10 Professional
Memory,,RAM Size (GB),,"8, 16, 32, 64, 128 Or higher"
"",,"RAM Expandability up to(using spare DIMM Slots inGB)",,"8, 16, 32, 64, 0, 128 Or higher"
Storage,,"Type of Drives used topopulate the Internal Bays",,HDD
"",,Total HDD Capacity (GB),,"500, 1000, 1500, 2000, 2500, 3000, 0, 4000 Or higher"
"",,Total SSD Capacity (GB),,"128, 256, 384, 512, 768, 0, 1024, 2048, 4096 Orhigher"
"",,"Total SSHD Capacity inaddition to 8 GB Flash (GB)",,"500, 1000, 2000, 0 Or higher"
"",,Optane Memory (GB),,"8, 16, 32, 0, 64 Or higher"
Cabinet,,Cabinet Form Factor,,"SFF ( 7 to 13 Litres), Tower (13.1 to 26 Litres)"
Monitor,,Monitor Technology,,"IPS, TN, VA Or higher"
"","LED Backlit Monitor Size(INCHES)",,"21.5, 22, 23, 24, 27, 23.8, 32 Or higher",
"",Monitor Resolution (PIXELS),,"1920x1080, 1920 x 1200, 3200x1800, 3840 x 2160,2560 x 1440 Or higher",
"","If Yes, Resolution of Webcam",,"HD, FHD, NA Or higher",
"","If Yes, Number of Speakersavailable",,"0, 1, 2 Or higher",
"",Mouse Connectivity,,Wireless Or higher,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,Keyboard Connectivity,,Wireless Or higher
Warranty,,"On Site OEM Warranty(Year)",,"3, 5, 4 Or higher"
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer625002,2,V.P. Rathinasamy1Chockalingam47Road",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Chockalingam,,"625002,2,V.P. RathinasamyRoad",,4,,7,
