Bid Details,,,
Bid End Date/Time,,05-08-2021 18:00:00,
Bid Opening Date/Time,,05-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Electronics And Information Technology,
Department Name,,Na,
Organisation Name,,Centre For Development Of Advanced Computing (c-dac),
Office Name,,West,
Total Quantity,,1,
Item Category,,Canon cartridge 057,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer411008,C-DAC C-DACVinayak Waman1Innovation Park, Panchavati,115SutarPashan",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Vinayak WamanSutar",,"411008,C-DAC C-DACInnovation Park, Panchavati,Pashan",,1,,15,
