Bid Details,,,
Bid End Date/Time,,17-08-2021 11:00:00,
Bid Opening Date/Time,,17-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Military Affairs,
Organisation Name,,Indian Army,
Office Name,,***********,
Total Quantity,,10,
Item Category,,"Plotter Ink Cartridges (Various Colours) for HP Designjet T-2530 PS MFP Printer Plotter",
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,Yes,
"Inspection to be carried out by Buyers ownempanelled agency",,Yes,
Type Of Inspection,,Post Dispatch,
"Name of the Empanelled InspectionAgency/ Authority",,Board of Officers,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************BANGALORE1030",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********BANGALORE,,10,,30,
"S.No.Document TitleDescriptionApplicable i.r.o. ItemsSpecificationsPlotter Ink Cartridges (VariousQty to be as per the uploaded1Colours) For HP Designjet T-2530ViewdocumentPS MFP Printer Plotter(10)",S.No.,,Document Title,,Description,,Applicable i.r.o. Items
1,,"SpecificationsView",,"Qty to be as per the uploadeddocument",,"Plotter Ink Cartridges (VariousColours) For HP Designjet T-2530PS MFP Printer Plotter(10)",
