Bid Details,,,
Bid End Date/Time,,06-08-2021 13:00:00,
Bid Opening Date/Time,,06-08-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,75 (Days),
Ministry/State Name,,Ministry Of Agriculture And Farmers Welfare,
Department Name,,Department Of Agricultural Research And Education (dare),
Organisation Name,,Indian Council Of Agricultural Research (icar),
Office Name,,Indian Veterinary Research Institute,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,2 Lakh (s),
OEM Average Turnover (Last 3 Years),,16 Lakh (s),
Years of Past Experience required,,1 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover,OEMAnnual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,400000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer243122,ICAR-Indian VeterinaryMOHAN SINGH1Research Institute,115LAWALIzatnagar,Bareilly.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"MOHAN SINGHLAWAL",,"243122,ICAR-Indian VeterinaryResearch Institute,Izatnagar,Bareilly.",,1,,15,
