Bid Details,,,
Bid End Date/Time,,05-08-2021 18:00:00,
Bid Opening Date/Time,,05-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Lakshadweep,
Department Name,,Information Technology Department Lakshadweep,
Organisation Name,,N/a,
Office Name,,Lakshadweep,
Total Quantity,,20,
Item Category,,All in One PC,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Motherboard,,Chipset Series,,"Intel H Series, Intel B Series, Intel Q Series, Intel ZSeries Or higher"
"",Chipset Number,,"Intel B460, Intel Q470, Intel H 470, Intel H 410, Intel Z490 Or higher",
"",Processor Make,,Intel,
"",Processor Generation,,10.0 Or higher,
"","Number of Cores perProcessor",,"6, 8, 10 Or higher",
"",Processor Description,,"Intel Core i5, Intel Core i7, Intel Core i9 Or higher",
"",Processor Number,,"Intel Core i5 10210U, Intel Core i5 10500T, Intel Corei5 10600T, Intel Core i7 10700T, Intel Core i5 10400,Intel Core i9 10900T, Intel Core i5 10500, Intel Core i510600, Intel Core i7 10700, Intel Core i7 10700K, IntelCore i9 10900, Intel Core i9 10900K, 10th-generationIntel Core i5, Turbo Boost up to 4.5GHz, 10th-generation Intel Core i5, Turbo Boost up to 4.8 GHz,10th-generation Intel Core i7, Turbo Boost up to5.0GHz Or higher",
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Graphics,,"Size of Memory in Case ofDedicated Graphic Card(GB)",,"0, 1, 2, 3, 4, 8 Or higher"
Operating System,,"Operating System (FactoryPre-Loaded)",,Windows 10 Professional
Memory,,RAM Size (GB),,"8, 16, 32, 64 Or higher"
"",,"RAM Expandability up to(using spare DIMM Slots inGB)",,64 Or higher
Storage,,"Type of Drives used topopulate the Internal Bays",,HDD
"",,Total HDD Capacity (GB),,"1000, 1500, 2000, 2500, 3000 Or higher"
"",,Total SSD Capacity (GB),,"128, 256, 384, 512, 768, 1024, 2048, 4096, 0 Orhigher"
Display,,Display Size (INCHES),,"21.5, 22, 23.6, 23.8, 27, 34, 37.5 Or higher"
"",,Display Type,,"Non Touch, Touch Or higher"
"",,Panel Technology,,"IPS, WVA Or higher"
"",,Display Resolution (PIXELS),,"1920x1080, 1920 x 1200, 3200x1800, 3840 x 2160,3440 x 1440, 4096x2304, 5120x2880 Or higher"
"",,"Availability of Webcamintegrated with Display",,Yes
Warranty,,"On Site OEM Warranty(Year)",,"3, 5 Or higher"
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer682003,LakshadweepAdministration Office Indira1Shihabudheen S M2015Gandhi Road, Willindon IslandKochi",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Shihabudheen S M,,"682003,LakshadweepAdministration Office IndiraGandhi Road, Willindon IslandKochi",,20,,15,
