Bid Details,,,
Bid End Date/Time,,17-08-2021 16:00:00,
Bid Opening Date/Time,,17-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Military Affairs,
Organisation Name,,Indian Navy,
Office Name,,***********,
Total Quantity,,1,
Item Category,,PROCUREMENT AND INSTALLATION OF SIDE GUARD NETS,
OEM Average Turnover (Last 3 Years),,1 Lakh (s),
Years of Past Experience required,,2 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover,OEMAnnual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,60 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Pre-Bid Date and Time,Pre-Bid Venue,
06-08-2021 14:00:00,"CONFERANCE HALL, INS SATAVAHANA, NAVAL BASE, VISAKHAPATNAM-530014",
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"",DrawingDocument1,,View,
"",S.No.,,"Consignee/Reporting Officer",,,Address,,Quantity,,Delivery Days,
"",,,,,,,,,,,
"",1,,***********,,,***********VISAKHAPATNAM,,1,,30,
