Bid Details,,,
Bid End Date/Time,,17-08-2021 16:00:00,
Bid Opening Date/Time,,17-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Micro Small And Medium Enterprises,
Department Name,,Na,
Organisation Name,,Khadi And Village Indutries Commission (kvic),
Office Name,,Mp,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,35 Lakh (s),
OEM Average Turnover (Last 3 Years),,35 Lakh (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Bidder Turnover,Certificate (Requestedin ATC),OEM Annual Turnover,Compliance of BoQspecification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,7000000,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
"",EMD Percentage(%),,2.00,
"",EMD Amount,,140000,
"",Required,,No,
Pre-Bid Date and Time,Pre-Bid Venue,
04-08-2021 12:00:00,Central Sliver Plant KVIC Ichhwar Road Sehore,
Brand Type,Unbranded,
"",Specification Document,,View File,
"",BOQ Document,,View File,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer466001,Central Sliver1Kamal Kishor MahorPlant,KVIC Ichhawar Road115Sehore",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Kamal Kishor Mahor,,"466001,Central SliverPlant,KVIC Ichhawar RoadSehore",,1,,15,
