Bid Details,,,
Bid End Date/Time,,10-08-2021 09:00:00,
Bid Opening Date/Time,,10-08-2021 09:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,75 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,South Central Railway,
Total Quantity,,8,
Item Category,,Surveillance Hard disk,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Past Performance*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,30 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
"SpecificationSpecification NameBid Requirement (Allowed Values)SpecificationsCapacity (TB)4.0Workload Rating (TB/year)550Warranty (Years)1",Specification,,Specification Name,,Bid Requirement (Allowed Values)
Specifications,,Capacity (TB),,4.0,
"",Workload Rating (TB/year),,550,,
"",Warranty (Years),,1,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer500062,O/O Sr.SectionEngineer/TELE/Wireless/SC,Chilkalguda, Secunderabad,1Sakker Hussain K M830South Central railway, PIN;500062. Contact No.9701371864, 9030297302.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Sakker Hussain K M,,"500062,O/O Sr.SectionEngineer/TELE/Wireless/SC,Chilkalguda, Secunderabad,South Central railway, PIN;500062. Contact No.9701371864, 9030297302.",,8,,30,
