Bid Details,,,
Bid End Date/Time,,07-08-2021 11:00:00,
Bid Opening Date/Time,,07-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,70 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,Stores Ncr Hq,
Total Quantity,,15,
Item Category,,Power Contactors-IS:13947-4-1,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Generic,,Auxiliary Contact,,1 NO+1 NC
"",,Mounting,,Din Rail
"",,AC Rating (Ampere),,16
"",,Coil Voltage,,110
"",,Contact Voltage,,"480V AC, 50-60 Hz"
"",,Add on Block,,Front
"",,Duty,,AC-3
Dimensions,,Length,,88.0
"",,Width,,45.0
"",,Height,,83.0
Warranty Details,,"Time Duration for Repairing/Replace the defect duringWarranty",,With Two Week
"",Warranty,,12.0,
"",Standard compliance,,IEC 60947-4-1,
"",Certification,,ISO,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Test Reports,,"Availability Of Test Report FromCentral Govt/Nabl/IlacAccredited Lab To ProveConformity To Specification",,Yes
"","Copies of reports andcertifications to be furnished tobuyer on demand at time ofsupplies",,Yes,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer284003,Office of Dy.Chief1Mukesh BhargavaMaterial Manager General1515Store Depot Jhansi",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Mukesh Bhargava,,"284003,Office of Dy.ChiefMaterial Manager GeneralStore Depot Jhansi",,15,,15,
