Bid Details,,,
Bid End Date/Time,,17-08-2021 18:00:00,
Bid Opening Date/Time,,17-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Human Resource Development,
Department Name,,Department Of Higher Education,
Organisation Name,,Indian Institute Of Technology (iit),
Office Name,,N,
Total Quantity,,1,
Item Category,,CFD Modeling Software,
"Minimum Average Annual Turnover of theBidder",,5 Lakh (s),
OEM Average Turnover (Last 3 Years),,8 Lakh (s),
Years of Past Experience required,,2 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Additional Doc 1(Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,80 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,3.00,,
Duration of ePBG required (Months).,,26,,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer400076,Energy science andNawale Prashant1Engineering,IIT Bombay, Powai,130RohidasMumbai",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Nawale PrashantRohidas",,"400076,Energy science andEngineering,IIT Bombay, Powai,Mumbai",,1,,30,
