Bid Details,,,
Bid End Date/Time,,02-08-2021 20:00:00,
Bid Opening Date/Time,,02-08-2021 20:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence,
Organisation Name,,Border Road Organisation,
Office Name,,***********,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,7 Lakh (s),
OEM Average Turnover (Last 3 Years),,60 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Additional Doc 1(Requested in ATC),Compliance of BoQ specification andsupporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,1500000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
"",ePBG Percentage(%),,3.00,
"",Duration of ePBG required (Months).,,6,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************LEH130",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********LEH,,1,,30,
