Bid Details,,,
Bid End Date/Time,,17-08-2021 11:00:00,
Bid Opening Date/Time,,17-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Production,
Organisation Name,,Indian Ordnance Factories,
Office Name,,***********,
Total Quantity,,4,
Item Category,,"SERATION BROACH TO DRG NO: 54-C-40096 AS PERDRAWING ENCLOSED. MAKE: ADDISON/MOTHERSON/MITSUBISHI/CMH",
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"",DrawingDocument1,,View,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************MEDAK4180",S.No.
1,
"S.No.Document TitleDescriptionApplicable i.r.o. ItemsTERMS ANDSERATION BROACH TO DRG NO:CONDITIONS54-C-40096 AS PER DRAWING1TERMS AND CONDITIONSENCLOSED. MAKE: ADDISON/ViewMOTHERSON/MITSUBISHI/CMH(4)",S.No.,,,Document Title,,Description,,Applicable i.r.o. Items
1,,,"TERMS ANDCONDITIONSView",,TERMS AND CONDITIONS,,"SERATION BROACH TO DRG NO:54-C-40096 AS PER DRAWINGENCLOSED. MAKE: ADDISON/MOTHERSON/MITSUBISHI/CMH(4)",
