Bid Details,,,
Bid End Date/Time,,10-08-2021 10:00:00,
Bid Opening Date/Time,,10-08-2021 10:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Chemicals And Fertilizers,
Department Name,,Department Of Chemicals And Petrochemicals,
Organisation Name,,"Brahmaputra Cracker And Polymer Limited (bcpl) GuwahatiAssam",
Office Name,,Lepetkata,
Total Quantity,,1,
Item Category,,BOQ,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
Estimated Bid Value,,72890,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer786006,M/s BrahmaputraCracker And Polymer Limited,Contract & Procurement1Dhrupad Rajkhowa130Department, AdministrativeBuilding, Lepetkata - 786006Dibrugarh (Assam)",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Dhrupad Rajkhowa,,"786006,M/s BrahmaputraCracker And Polymer Limited,Contract & ProcurementDepartment, AdministrativeBuilding, Lepetkata - 786006Dibrugarh (Assam)",,1,,30,
