Bid Details,,,
Bid End Date/Time,,16-08-2021 19:00:00,
Bid Opening Date/Time,,16-08-2021 19:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,45 (Days),
Ministry/State Name,,Ministry Of Urban Development,
Department Name,,"Department Of Urban Affairs, Govt Of India",
Organisation Name,,Central Public Works Department (cpwd),
Office Name,,Adjacent Registrar Office University Of Lucknow,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,550 Lakh (s),
OEM Average Turnover (Last 3 Years),,2202 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Compliance of BoQspecification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,7 Days,
Estimated Bid Value,,110075000,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,ICICI,
"",EMD Percentage(%),,2.00,
EMD Amount,,2201500
"",Advisory Bank,,ICICI,
ePBG Percentage(%),,10.00,,
Duration of ePBG required (Months).,,36,,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer226007,ADJACENT REGISTRARPRAVINAOFFICE UNIVERSITY OF1130CHOUDHRYLUCKNOW CAMPUS,UNIVERSITY ROAD LUCKNOW",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"PRAVINACHOUDHRY",,"226007,ADJACENT REGISTRAROFFICE UNIVERSITY OFLUCKNOW CAMPUS,UNIVERSITY ROAD LUCKNOW",,1,,30,
