Bid Details,,,
Bid End Date/Time,,16-08-2021 16:00:00,
Bid Opening Date/Time,,16-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence,
Organisation Name,,Controller General Of Defence Accounts,
Office Name,,***********,
Item Category,,"Annual Maintenance Service - Photocopier Machine - XEROXB1025; Xerox; OEM Authorised Service Provider , AnnualMaintenance Service - Photocopier Machine - CANONIR2004; Canon; OEM Authorised Service Provider",
Contract Period,,1 Year(s) 3 Month(s),
Years of Past Experience required,,2 Year (s),
"Past Experience of Similar Servicesrequired",,Yes,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
"SHG Exemption for Years of Experience andTurnover",,No,
Document required from seller,,"Experience Criteria,OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,10 Days,
Estimated Bid Value,,20000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"SpecificationValuesCoreType Of AssetXEROX B1025Make/Brand Of AssetsXeroxStatus of Annual Maintenance Service ProviderOEM Authorised Service ProviderOnsite Service Engineers RequirementNonePeriodicity of Preventive Maintenance ServicesQuarterlyAddon(s)",Specification,,Values
Core,,,
Type Of Asset,,XEROX B1025,
Make/Brand Of Assets,,Xerox,
Status of Annual Maintenance Service Provider,,OEM Authorised Service Provider,
Onsite Service Engineers Requirement,,None,
Periodicity of Preventive Maintenance Services,,Quarterly,
Addon(s),,,
"Consignee/ReportiServiceAdditionalS.No.Addressng OfficerQuantityRequirement1**********************LUCKNOW1N/A",S.No.,,"Consignee/Reporting Officer",,Address,,"ServiceQuantity",,"AdditionalRequirement"
1,,***********,,***********LUCKNOW,,1,,N/A,
"SpecificationValuesCoreType Of AssetCANON IR2004Make/Brand Of AssetsCanonStatus of Annual Maintenance Service ProviderOEM Authorised Service ProviderOnsite Service Engineers RequirementNonePeriodicity of Preventive Maintenance ServicesQuarterlyAddon(s)",Specification,,Values
Core,,,
Type Of Asset,,CANON IR2004,
Make/Brand Of Assets,,Canon,
Status of Annual Maintenance Service Provider,,OEM Authorised Service Provider,
Onsite Service Engineers Requirement,,None,
Periodicity of Preventive Maintenance Services,,Quarterly,
Addon(s),,,
"Consignee/ReportiServiceAdditionalS.No.Addressng OfficerQuantityRequirement1**********************LUCKNOW1N/A",S.No.,,"Consignee/Reporting Officer",,Address,,"ServiceQuantity",,"AdditionalRequirement"
1,,***********,,***********LUCKNOW,,1,,N/A,
