Bid Details,,,
Bid End Date/Time,,17-08-2021 13:00:00,
Bid Opening Date/Time,,17-08-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,South Central Railway,
Total Quantity,,30,
Item Category,,"RETRO REFLECTIVE SPEED LIMIT WARNING (speed 75 - 10Nos, 110-10 Nos, 120-10 Nos) boards",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer584101,Additional DivionalSyedEngineer Office, S.C.Railway,13015MahammadullaRaichur 584101 ph no:9731674214",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"SyedMahammadulla",,"584101,Additional DivionalEngineer Office, S.C.Railway,Raichur 584101 ph no:9731674214",,30,,15,
