Bid Details,,,
Bid End Date/Time,,06-08-2021 16:00:00,
Bid Opening Date/Time,,06-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,75 (Days),
Ministry/State Name,,Ministry Of Power,
Department Name,,Bhakra Beas Managemet Board,
Organisation Name,,Bhakra Beas Management Board,
Office Name,,"Bhakra Beas Management Board, Chandigarh",
Total Quantity,,1,
Item Category,,BOQ,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer140124,Bhakra Beas1Ashok Singh PanwarManagement Board, Irrigation156Wing, NANGAL TOWNSHIP",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Ashok Singh Panwar,,"140124,Bhakra BeasManagement Board, IrrigationWing, NANGAL TOWNSHIP",,1,,56,
