Bid Details,,,
Bid End Date/Time,,06-08-2021 09:00:00,
Bid Opening Date/Time,,06-08-2021 09:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,15 (Days),
Ministry/State Name,,Uttar Pradesh,
Department Name,,Home Department Uttar Pradesh,
Organisation Name,,Uttar Pradesh Police,
Office Name,,Adg Office Varanasi,
Total Quantity,,1,
Item Category,,BOQ,
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Certificate (Requested in ATC),OEMAuthorization Certificate,Compliance of BoQ specificationand supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,160000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer221304,POLICE LINE SANT1Ram Badan Singh115RAVIDAS NAGAR (BHADOHI)",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Ram Badan Singh,,"221304,POLICE LINE SANTRAVIDAS NAGAR (BHADOHI)",,1,,15,
