Bid Details,,,
Bid End Date/Time,,05-08-2021 16:00:00,
Bid Opening Date/Time,,05-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,80 (Days),
Ministry/State Name,,Ministry Of Heavy Industries And Public Enterprises,
Department Name,,Department Of Heavy Industry,
Organisation Name,,Bharat Heavy Electricals Limited (bhel),
Office Name,,10130010-hpep Hyderabad,
Total Quantity,,1,
Item Category,,SUBMERGED BEARING,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Certificate (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,7 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer502032,BHEL , HPEP ,1Katam Dinesh190Ramachandrapuram",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Katam Dinesh,,"502032,BHEL , HPEP ,Ramachandrapuram",,1,,90,
