Bid Details,,,
Bid End Date/Time,,06-08-2021 19:00:00,
Bid Opening Date/Time,,06-08-2021 19:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,80 (Days),
Ministry/State Name,,Gujarat,
Department Name,,Energy And Petro Chemicals Department Gujarat,
Organisation Name,,Gujarat State Petronet Limited (gspl) Gandhinagar,
Office Name,,Sector26 Gandhinagar,
Total Quantity,,1,
Item Category,,"Apple IPad Pro 12.9” (5th Generation) WIFI+ Cellular with2TB storage capacity",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer382028,GSPL Bhavan,E-18,GIDC Electronics Estate, Near1Mistry Harshil115K-7 Circle, Sector-26,Gandhinagar, Gujarat, India",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Mistry Harshil,,"382028,GSPL Bhavan,E-18,GIDC Electronics Estate, NearK-7 Circle, Sector-26,Gandhinagar, Gujarat, India",,1,,15,
