Bid Details,,,
Bid End Date/Time,,06-08-2021 17:00:00,
Bid Opening Date/Time,,06-08-2021 17:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Labour And Employment,
Department Name,,Na,
Organisation Name,,Employees State Insurance Corporation (esic),
Office Name,,Noida,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,2 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,20 %,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
Estimated Bid Value,,550000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,3.00,,
Duration of ePBG required (Months).,,3,,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer201301,ESIC, SUB REGIONALNaresh Kumar1OFFICE B-64, SECTOR-57,115DahapiaNOIDA",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Naresh KumarDahapia",,"201301,ESIC, SUB REGIONALOFFICE B-64, SECTOR-57,NOIDA",,1,,15,
