Bid Details,,,
Bid End Date/Time,,17-08-2021 14:00:00,
Bid Opening Date/Time,,17-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Pmo,
Department Name,,Department Of Atomic Energy,
Organisation Name,,Nuclear Power Corporation Of India Limited,
Office Name,,Rajasthan,
Total Quantity,,56,
Item Category,,"Manufacturing, cleaning, inspection & supply of"" BEARINGRING"" for Shuttle Tube Assembly.",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,5 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
"",ePBG Percentage(%),,3.00,
"",Duration of ePBG required (Months).,,6,
"",Reserved for Make In India products,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer323303,Contracts & MaterialManagement, RawatbhataRajasthan Site, Anushakti Via-1Gyan Mal KhatikKota (Rajasthan) Phone No.569001475-242002, 242048 Whichis about 60 Kms. away fromKota.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Gyan Mal Khatik,,"323303,Contracts & MaterialManagement, RawatbhataRajasthan Site, Anushakti Via-Kota (Rajasthan) Phone No.01475-242002, 242048 Whichis about 60 Kms. away fromKota.",,56,,90,
