Bid Details,,,
Bid End Date/Time,,06-08-2021 12:00:00,
Bid Opening Date/Time,,06-08-2021 12:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Gujarat,
Department Name,,Energy And Petro Chemicals Department Gujarat,
Organisation Name,,"Gujarat Electricity Board (geb) - Gujarat Urja Vikas NigamLimited (guvnl)",
Office Name,,Pgvcl,
Total Quantity,,1,
Item Category,,Digital Multimeter-IS:9000 ( PAC Only ),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Make,meco,
Model,450btrms,
Brand Type,Registered Brand,
"",Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",DC Voltage Range,,1000.0
"",DC Voltage Accuracy,,0.5
"",DC Voltage resolution,,0.001
"",AC Voltage Range,,600.0
"",AC Voltage Accuracy,,1.0
"",AC Voltage resolution,,0.001
"",DC Current Range,,10.0
"",DC Current Accuracy,,1.0
"",DC Current resolution,,0.001
"",AC Current Range,,10.0
"",AC Current Accuracy,,1.0
"",AC Current resolution,,0.001
"",Resistance Range,,100.0
"",Resistance Accuracy,,3.0
"",Resistance resolution,,0.001
"","Capacitance Range ( Microfarad )",,.01 to 1000
"",Capacitance Accuracy ( % ),,2.5
"","Capacitance resolution ( nF)",,0.001
"",Frequency Range ( KHz ),,300
"",Frequency Accuracy ( % ),,0.1
"",Frequency resolution ( Hz ),,0.01
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Temperature Range (Degree C )",,NA
"",,Temperature Accuracy ( % ),,NA
"",,"Temperature resolution (Degree C )",,NA
FEATURES,,Type,,Hand Held
"",,Display (Digits),,4.5
"",,Measurement Type,,True RMS
"",,Counts,,"6000, 50000, 10000, 20000, 30000, 40000, 60000,70000, 80000, 90000, 100000, 200000, 20000000 Orhigher"
SAFETY,,Safety Rating,,Category II 1000 V of IEC 61010.
WARRANTY,,Warranty,,1.0
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer360001,City Division office-1,Dhuliya PareshFirst floor, Old Power House1115Sharadchandracompund, Kanak Road, Rajkot-360001",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Dhuliya PareshSharadchandra",,"360001,City Division office-1,First floor, Old Power Housecompund, Kanak Road, Rajkot-360001",,1,,15,
