Bid Details,,,
Bid End Date/Time,,06-08-2021 16:00:00,
Bid Opening Date/Time,,06-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,80 (Days),
Ministry/State Name,,Ministry Of Heavy Industries And Public Enterprises,
Department Name,,Department Of Heavy Industry,
Organisation Name,,Bharat Heavy Electricals Limited (bhel),
Office Name,,10060010-r&d,
Total Quantity,,5,
Item Category,,PRP/HSR Compliant Redundancy Box,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,7 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer500093,Corporate Research &1Atanu BiswasDevelopment Division Vikas560Nagar Hyderabad – 500093",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Atanu Biswas,,"500093,Corporate Research &Development Division VikasNagar Hyderabad – 500093",,5,,60,
