Bid Details,,,
Bid End Date/Time,,10-08-2021 21:00:00,
Bid Opening Date/Time,,10-08-2021 21:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Youth Affairs And Sports,
Department Name,,Department Of Sports,
Organisation Name,,Sports Authority Of India (sai),
Office Name,,Lakshmibai National College Of Physical Education,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,5 Lakh (s),
OEM Average Turnover (Last 3 Years),,40 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Compliance of BoQspecification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,1000000,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
"",EMD Percentage(%),,2.00,
EMD Amount,,20000
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer688006,SAI SAG WATER1Saji Thomas115SPORTS CENTRE ALAPPUZHA",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Saji Thomas,,"688006,SAI SAG WATERSPORTS CENTRE ALAPPUZHA",,1,,15,
