Bid Details,,,
Bid End Date/Time,,17-08-2021 10:00:00,
Bid Opening Date/Time,,17-08-2021 10:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Production,
Organisation Name,,Indian Ordnance Factories,
Office Name,,***********,
Total Quantity,,2,
Item Category,,"DIA 20MM INSERTED TYPE END MILL CUTTER CERATIZITORD. NO: C210.20. R. 03 QTY: 1NO WITH INSERTSAPKT1003P",
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************MEDAK2180",S.No.
1,
"S.No.Document TitleDescriptionApplicable i.r.o. ItemsTERMS ANDDIA 20MM INSERTED TYPE ENDCONDITIONSMILL CUTTER CERATIZIT ORD.1TERMS AND CONDITIONSNO: C210.20. R. 03 QTY: 1NOViewWITH INSERTS APKT1003P(2)",S.No.,,,Document Title,,Description,,Applicable i.r.o. Items
1,,,"TERMS ANDCONDITIONSView",,TERMS AND CONDITIONS,,"DIA 20MM INSERTED TYPE ENDMILL CUTTER CERATIZIT ORD.NO: C210.20. R. 03 QTY: 1NOWITH INSERTS APKT1003P(2)",
