Bid Details,,,
Bid End Date/Time,,07-08-2021 09:00:00,
Bid Opening Date/Time,,07-08-2021 09:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,75 (Days),
Ministry/State Name,,Ministry Of Coal,
Department Name,,Materials Management,
Organisation Name,,Northern Coalfields Limited,
Office Name,,Singrauli,
Total Quantity,,1,
Item Category,,BOQ,
MSE Exemption for Years Of Experience,,Yes,
Startup Exemption for Years Of Experience,,Yes,
Document required from seller,,"Experience Criteria,Past Performance,Certificate (Requestedin ATC),OEM Authorization Certificate,Compliance of BoQspecification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,7 Days,
Estimated Bid Value,,2339169.7,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
"",ePBG Percentage(%),,3.00,
"",Duration of ePBG required (Months).,,14,
Brand Type,Unbranded,
"",Specification Document,,View File,
"",BOQ Document,,View File,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer486890,REGIONAL STORES,JAYANT PROJECT, NCL, PO -1Alok Kumar Sinha160JAYANT, DISTT - SINGRAULIM.P.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Alok Kumar Sinha,,"486890,REGIONAL STORES,JAYANT PROJECT, NCL, PO -JAYANT, DISTT - SINGRAULIM.P.",,1,,60,
