Bid Details,,,
Bid End Date/Time,,17-08-2021 18:00:00,
Bid Opening Date/Time,,17-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Coal,
Department Name,,Materials Management,
Organisation Name,,Northern Coalfields Limited,
Office Name,,Singrauli,
Total Quantity,,1,
Item Category,,"Pick and carry Mobile Hydraulic Crane of Capacity not lessthan 8000Kgs along with spares etc.",
Years of Past Experience required,,1 Year (s),
MSE Exemption for Years Of Experience,,Yes,
Startup Exemption for Years Of Experience,,Yes,
Document required from seller,,"Experience Criteria,Certificate (Requested in ATC),OEMAuthorization Certificate,Additional Doc 1 (Requested inATC),Additional Doc 2 (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,ICICI,
"",ePBG Percentage(%),,3.00,
Duration of ePBG required (Months).,,9
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer486890,REGIONAL STORES,JAYANT PROJECT, NCL, PO -1Alok Kumar Sinha1180JAYANT, DISTT - SINGRAULIM.P.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Alok Kumar Sinha,,"486890,REGIONAL STORES,JAYANT PROJECT, NCL, PO -JAYANT, DISTT - SINGRAULIM.P.",,1,,180,
