Bid Details,,,
Bid End Date/Time,,29-07-2021 13:00:00,
Bid Opening Date/Time,,29-07-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence,
Organisation Name,,Border Road Organisation,
Office Name,,***********,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,1 Lakh (s),
OEM Average Turnover (Last 3 Years),,10 Lakh (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover,OEMAuthorization Certificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,20 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************KARGIL115",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********KARGIL,,1,,15,
