Bid Details,,,
Bid End Date/Time,,17-08-2021 14:00:00,
Bid Opening Date/Time,,17-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,45 (Days),
Ministry/State Name,,Ministry Of Petroleum And Natural Gas,
Department Name,,Na,
Organisation Name,,Hindustan Petroleum Corporation Ltd,
Office Name,,Petroleum House,
Total Quantity,,500,
Item Category,,"2 ft X 2ft LED Luminary, Voltage: 230± 10% V AC, 50± 3%Hz",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer400071,HPCL, Mumbai1Anubhav BansalRefinery, B.D.Patil Marg, Mahul50028Road, Mumbai-400074.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Anubhav Bansal,,"400071,HPCL, MumbaiRefinery, B.D.Patil Marg, MahulRoad, Mumbai-400074.",,500,,28,
