Bid Details,,,
Bid End Date/Time,,17-08-2021 15:00:00,
Bid Opening Date/Time,,17-08-2021 15:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Coal,
Department Name,,Materials Management,
Organisation Name,,Nlc India Limited,
Office Name,,Materials Management,
Total Quantity,,1,
Item Category,,11 Items of MD 400 Air Dryer spares,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
"",ePBG Percentage(%),,3.00,
"",Duration of ePBG required (Months).,,24,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer607807,SUB STORES, STAGE -Venkata Sri GaneshI, THERMAL POWER STATION-II,11120GoberuNLC INDIA LIMITED, AMMERI,NEYVELI-7",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Venkata Sri GaneshGoberu",,"607807,SUB STORES, STAGE -I, THERMAL POWER STATION-II,NLC INDIA LIMITED, AMMERI,NEYVELI-7",,1,,120,
