Bid Details,,,
Bid End Date/Time,,10-08-2021 17:00:00,
Bid Opening Date/Time,,10-08-2021 17:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Odisha,
Department Name,,Panchayati Raj Department Odisha,
Organisation Name,,Panchayati Raj Department,
Office Name,,Drda Kandhamal,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,3 Lakh (s),
OEM Average Turnover (Last 3 Years),,3 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Compliance of BoQspecification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,20 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
Estimated Bid Value,,645000,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
"",EMD Percentage(%),,0.50,
EMD Amount,,3225
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer762001,DRDA OFFICE,SANTOSH KUMAR1PHULBANI KANDHAMAL,115RATHODISHA",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"SANTOSH KUMARRATH",,"762001,DRDA OFFICE,PHULBANI KANDHAMAL,ODISHA",,1,,15,
