Bid Details,,,
Bid End Date/Time,,18-08-2021 18:00:00,
Bid Opening Date/Time,,18-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Gujarat,
Department Name,,Urban Development And Urban Housing Department Gujarat,
Organisation Name,,Nagarpalika,
Office Name,,Deesa Nagarpalika,
Total Quantity,,1,
Item Category,,"Automatic Fully Mechanised Organic Waste Machine forCompost",
"Minimum Average Annual Turnover of theBidder",,7 Lakh (s),
OEM Average Turnover (Last 3 Years),,60 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,70 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,ICICI,
"",EMD Percentage(%),,3.00,
"",EMD Amount,,46500,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Registered Brand,
"",Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",Type of machine,,Fully Automatic (PLC Based)
"","Reprocessing Capacity ofMachine (Kgs)",,500
"","Chamber volume (approxSix times to reprocessingcapacity of machine) (ltrs)",,3250 for 500 kgs reprocessing capacity
"",Material of body cover,,Fibre/MS as per IS2062 grade A with epoxy coating
"","Gear Motor (BEE starrating)",,3
"",Gear Motor,,Planetary Gear (Direct drive)
"",Heating System,,Thermic Oil
"",Power Consumption (KW),,Max 15 for 500 kgs reprocessing capacity
"",Power requirement,,"440 V, 3-phase,above 100kg"
"","Capacity Twin ShaftShredder (Kg/hr)",,350
"","Material of Blade of TwinShaft Shredder",,EN-08
"","Blade Thickness of TwinShaft Shredder",,5.0
"","Sheet thickness of Hoper ofTwin Shaft Shredder",,2.0
"",Feeding into Shredder,,Manual
"","Electric Motor Power Ratingfor Twin Shaft Shredderconfirming to IS:325 latestrevision",,2.0
"","Stand Alone Control Panel withminimum degree of protectionIP - 53 conforming to IS-2147",,Yes
"","Material of Canopy ofcontrol panel confirming toIS:2062 latest",,Powder coated mild steel
"","Air flow capacity of AirBlower (Cubic ft)",,200
"","Electric Motor Power Ratingfor Air Blower confirming toIS:325 latest revision",,1.0
"",Bioculture requirement,,Yes
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Compostable materialremoval",,Once in 24 hours for continuous plug system
"","Comprehensive Warranty ofPlant",,5.0,
"","Noise Level of Plant duringOperation (dB)",,58,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng OfficerArjav Pravinchandra385535,INDIRA GANDHI1115ShrimaliBHAVAN, NEAR SARDAR BAG",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Arjav PravinchandraShrimali",,"385535,INDIRA GANDHIBHAVAN, NEAR SARDAR BAG",,1,,15,
