Bid Details,,,
Bid End Date/Time,,07-08-2021 12:00:00,
Bid Opening Date/Time,,07-08-2021 12:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,15 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Armed Police Forces,
Organisation Name,,Indo Tibetan Border Police (itbp),
Office Name,,"North East Frontier,itbpf",
Total Quantity,,1,
Item Category,,REPAIR OF 10 KVA DIESEL GEN SET MAKE PRAKASH,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer791125,Dy. Inspector GeneralSector HQR Likabali,1Ram KumarI.T.B.Police Force, Upper115Colony,P.O.- Likabali ArunachalPradesh",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Ram Kumar,,"791125,Dy. Inspector GeneralSector HQR Likabali,I.T.B.Police Force, UpperColony,P.O.- Likabali ArunachalPradesh",,1,,15,
