Bid Details,,,
Bid End Date/Time,,17-08-2021 15:00:00,
Bid Opening Date/Time,,17-08-2021 15:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Coal,
Department Name,,Materials Management,
Organisation Name,,Nlc India Limited,
Office Name,,Materials Management,
Total Quantity,,9,
Item Category,,SPB GEAR BOX MOTOR ASSEMBLY - STAGE II,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,Yes,
"Inspection to be carried out by Buyers ownempanelled agency",,Yes,
Type Of Inspection,,Pre Dispatch,
"Name of the Empanelled InspectionAgency/ Authority",,BUREAU VERITAS INDIA PRIVATE LIMITED,
Quality Assurance Plan document,,1627379127.pdf,
Estimated Bid Value,,2285105,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,3.00
Duration of ePBG required (Months).,,6
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"",,,,
"",DrawingDocument1,,View,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer607807,SUB STORES, STAGE -Venkata Sri GaneshI, THERMAL POWER STATION-II,19120GoberuNLC INDIA LIMITED, AMMERI,NEYVELI-7",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Venkata Sri GaneshGoberu",,"607807,SUB STORES, STAGE -I, THERMAL POWER STATION-II,NLC INDIA LIMITED, AMMERI,NEYVELI-7",,9,,120,
