Bid Details,,,
Bid End Date/Time,,28-07-2021 19:00:00,
Bid Opening Date/Time,,28-07-2021 19:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Military Affairs,
Organisation Name,,Indian Army,
Office Name,,***********,
Total Quantity,,336,
Item Category,,Cheese Spread-IS:- 2785-1979*,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
"SpecificationSpecification NameBid Requirement (Allowed Values)Packaging DetailsPacking size0 - 50",Specification,,Specification Name,,Bid Requirement (Allowed Values)
Packaging Details,,Packing size,,0 - 50,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************GAYA33615",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********GAYA,,336,,15,
