Bid Details,,,
Bid End Date/Time,,16-08-2021 11:00:00,
Bid Opening Date/Time,,16-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Chemicals And Fertilizers,
Department Name,,Department Of Fertilizers,
Organisation Name,,National Fertilizers Limited (nfl),
Office Name,,Nfl Panipat,
Total Quantity,,1,
Item Category,,30 seater U shaped Conference table,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer132106,National FertilizersLimited (A Government of India1Gulshan Kumar130Undertaking) Gohana Road,Panipat Haryana - 132106",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Gulshan Kumar,,"132106,National FertilizersLimited (A Government of IndiaUndertaking) Gohana Road,Panipat Haryana - 132106",,1,,30,
