Bid Details,,,
Bid End Date/Time,,06-08-2021 16:00:00,
Bid Opening Date/Time,,06-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Civil Aviation,
Department Name,,Na,
Organisation Name,,Bureau Of Civil Aviation Security (bcas),
Office Name,,Central Delhi,
Total Quantity,,11,
Item Category,,Desktop Computers,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Is Part Quantity Bidding Allowed?,,Yes,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",Splitting Applied,,Yes,
"","Maximum No. Of Bidders Amongst Which OrderMay Be Split",,100,
"Split Criteria based on which quantity will bedistributed",,5+6
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
"Item CategoryItem QuantityMinimum CapacityDesktop Computers1111",Item Category,,Item Quantity,,Minimum Capacity
Desktop Computers,,11,,11,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Motherboard,,Chipset Series,,"Intel H Series, Intel B Series, Intel Q Series, Intel ZSeries Or higher"
"",,Chipset Number,,"Intel H 470, Intel B 460, Intel H 410, Intel Z 490, IntelQ 470 Or higher"
"",,"Expansion Slots (PCIe x 16)(Number)",,"1, 2, 3 Or higher"
Processor,,Processor Make,,Intel
"",,Processor Generation,,10.0 Or higher
"",,"Number of Cores perProcessor",,"6, 8, 10, 12 Or higher"
"",,"Processor Base Frequency(GHz)",,"3.1, 3.2, 3.3, 3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 4, 4.1, 4.2,4.3 Or higher"
"",,Processor Description,,"Intel Core i5, Intel Core i7, Intel Core i9 Or higher"
"",,Processor Number,,"Intel Core i9 10900K, Intel Core i9 10900KF, IntelCore i9 10900, Intel Core i9 10900F, Intel Core i710700K, Intel Core i7 10700KF, Intel Core i7 10700,Intel Core i7 10700F, Intel Core i5 10600K, Intel Corei5 10600KF, Intel Core i5 10600, Intel Core i5 10500Or higher"
"",,Out of Band Management,,"Intel vPro, AMD DASH, NA Or higher"
"",,Cache (MB),,12.0 - 96.0 Or higher
Graphics,,Graphics Type,,"Integrated, Dedicated/Discrete"
"",,"Size of Memory in Case ofDedicated Graphic Card (GB)",,"0, 1, 2, 3, 4, 6, 8 Or higher"
Operating System,,"Operating System (FactoryPre-Loaded)",,Windows 10 Professional
"",RAM Size (GB),,"16, 32, 64, 128 Or higher",
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"RAM Expandability up to(using spare DIMM Slots inGB)",,"8, 16, 32, 64, 0, 128 Or higher"
Storage,,"Type of Drives used topopulate the Internal Bays",,HDD
"",,Total HDD Capacity (GB),,"1000, 1500, 2000, 2500, 3000, 4000 Or higher"
"",,Total SSD Capacity (GB),,"128, 256, 384, 512, 768, 0, 1024, 2048, 4096 Orhigher"
"",,"Total SSHD Capacity inaddition to 8 GB Flash (GB)",,"500, 1000, 2000, 0 Or higher"
"",,Optane Memory (GB),,"8, 16, 32, 0, 64 Or higher"
Cabinet,,Cabinet Form Factor,,SFF ( 7 to 13 Litres)
"",,Optical Drive,,DVD R/W
Monitor,,Monitor Technology,,"IPS, TN, VA Or higher"
"",,"LED Backlit Monitor Size(INCHES)",,"18.5, 19.5, 21.5, 22, 23, 24, 27, 20, 23.8, 19, 32 Orhigher"
"",,Monitor Resolution (PIXELS),,"1920x1080, 1920 x 1200, 3200x1800, 3840 x 2160,2560 x 1440 Or higher"
"",,"Availability of Speakersintegrated with Monitor",,"Yes, No"
"",,"If Yes, Number of Speakersavailable",,"0, 1, 2 Or higher"
Input Devices,,Mouse Connectivity,,"Wired, Wireless Or higher"
"",,Keyboard Connectivity,,"Wired, Wireless Or higher"
Warranty,,"On Site OEM Warranty(Year)",,5 Or higher
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer500409,BLOCK-A, OLD SITE1Gundeboina AshokOFFICE, RGI AIRPORT,1115SHAMSHABAD, HYDERABAD",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Gundeboina Ashok,,"500409,BLOCK-A, OLD SITEOFFICE, RGI AIRPORT,SHAMSHABAD, HYDERABAD",,11,,15,
