Bid Details,,,
Bid End Date/Time,,16-08-2021 17:00:00,
Bid Opening Date/Time,,16-08-2021 17:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Steel,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,"Ferro Scrap Nigam Limited,corporate Office,bhilai",
Total Quantity,,1,
Item Category,,Formatter Card suitable For HP LaserJet M1005 MFP Printer,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"OEM Authorization Certificate,Additional Doc 1 (Requestedin ATC),Additional Doc 2 (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,10 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer827001,FERRO SCRAP NIGAMLIMITED Inside Bokaro Steel1Morris JosephPlant Post Box No.- 19 Bokaro130Steel City ,Jharkhand 827001GST NO- 20AAACF7443D1Z8",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Morris Joseph,,"827001,FERRO SCRAP NIGAMLIMITED Inside Bokaro SteelPlant Post Box No.- 19 BokaroSteel City ,Jharkhand 827001GST NO- 20AAACF7443D1Z8",,1,,30,
