Bid Details,,,
Bid End Date/Time,,17-08-2021 11:00:00,
Bid Opening Date/Time,,17-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Research & Development,
Organisation Name,,Aeronautical Development Agency,
Office Name,,***********,
Total Quantity,,2,
Item Category,,Workstation,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
"",ePBG Percentage(%),,3.00,
"",Duration of ePBG required (Months).,,38,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Type,,Form Factor,,Desktop
Processor,,Processor Make,,Intel
"",Processor Generation,,"NA, 10 Or higher",
"","Number of Cores perProcessor",,"12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 32, 64 Orhigher",
"","Processor Base Frequency(GHz)",,"2.2, 2.3, 2.4, 2.5, 2.6, 2.7, 2.8, 2.9, 3, 3.1, 3.2, 3.3,3.4, 3.5, 3.6, 3.7, 3.8, 3.9, 4, 4.1, 4.2, 4.3, 5.2 Orhigher",
"",Processor Description,,"Intel Xeon Silver Series, Intel Xeon Gold Series, IntelXeon Platinum Series Or higher",
"",Processor Number,,"Intel Xeon Gold 5120, Intel Xeon Gold 6126, Intel XeonGold 6130F, Intel Xeon Gold 6132, Intel Xeon Gold6136, Intel Xeon Gold 6138, Intel Xeon Gold 6140,Intel Xeon Gold 6142, Intel Xeon Gold 6142F, IntelXeon Gold 6146, Intel Xeon Gold 6148, Intel XeonGold 6150, Intel Xeon Gold 6152, Intel Xeon Gold6154, Intel Xeon Platinum 8160, Intel Xeon Platinum8164, Intel Xeon Platinum 8168, Intel Xeon Platinum8170, Intel Xeon Platinum 8176, Intel Xeon Platinum8180, Intel Xeon Silver 4214, Intel Xeon Silver 4216,Intel Xeon Gold 5218, Intel Xeon Gold 5220, Intel XeonGold 6230, Intel Xeon Gold 6240, Intel Xeon Gold6242, Intel Xeon Gold 6244, Intel Xeon Gold 6248,Intel Xeon Gold 6252, Intel Xeon Gold 6254, Intel XeonPlatinum 8253, Intel Xeon Platinum 8260, Intel XeonPlatinum 8260L, Intel Xeon Platinum 8260M, IntelXeon Platinum 8268, Intel Xeon Platinum 8270, IntelXeon Platinum 8276, Intel Xeon Platinum 8276L, IntelXeon Platinum 8276M, Intel Xeon Platinum 8280, IntelXeon Platinum 8280L, Intel Xeon Platinum 8280M,Intel Xeon Gold 6226, Intel Xeon Gold 6238, Intel XeonGold 6238T, Intel Xeon Gold 6240Y, Intel Xeon Gold6240M, Intel Xeon Gold 6246, Intel Xeon Platinum8260Y, Intel Xeon Silver 4214Y, Intel Xeon Platinum8158, Intel Xeon Silver 4214R, Intel Xeon Gold 6250,Intel Xeon Gold 6256, Intel Xeon Gold 5218R, IntelXeon Gold 6226R, Intel Xeon Gold 6246R, Intel XeonGold 6242R, Intel Xeon Gold 5220R, Intel Xeon Gold6230R, Intel Xeon 6240R, Intel Xeon Gold 6238R, IntelXeon Gold 6248R, Intel Xeon Gold 6258R, Intel XeonPlatinum 9221, Intel Xeon Platinum 9222, Intel XeonPlatinum 9242, Intel Xeon Platinum 9282, Intel XeonGold 5117 Or higher",
"","Number of Socketspopulated with theProcessors",,"1, 2 Or higher",
"",Cache (MB),,16.5 - 64.0 Or higher,
"",Out of Band Management,,"Intel vPro, AMD DASH Or higher",
"",Chipset Number,,"Intel C621, Intel C622, Intel C624, Intel X99, IntelX299 Or higher",
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Expansion Slots (PCIe x 1)(Number)",,"0, 1, 2, 3, 4 Or higher"
"",,"Expansion Slots (PCIe x 4)(Number)",,3 Or higher
"",,"Expansion Slots (PCIe x 8)(Number)",,"1, 2 Or higher"
"",,"Expansion Slots (PCIe x 16)(Number)",,"2, 3, 4 Or higher"
Graphics,,Graphics Type,,Dedicated/Discrete
"",,Number of Graphic Cards,,"1, 2, 3, 4 Or higher"
"",,Graphic Card Description,,"nVIDIA Quadro P4000 8GB, nVIDIA Quadro RTX 40008GB, nVIDIA Quadro P5000 16GB, nVIDIA Quadro RTX5000 16GB, nVIDIA Quadro P6000 24GB, nVIDIAQuadro GP100 16GB, nVIDIA Quadro RTX 6000 24GB,nVIDIA Quadro RTX 8000 48GB, nVIDIA Quadro GV10032GB, nVIDIA Tesla V100 SXM2 32GB Or higher"
Operating System,,"Operating System (FactoryPre-Loaded)",,Windows 10 Professional 64 bit
Applications,,"Applications Compatible withthe Workstation (Requisitedocument may be furnished asand when demanded by thebuyer)",,"Avid Media Composer, Dassault Systèmes CATIA,Dassault Systèmes SolidWorks, PTC Creo, Siemens NX"
Memory,,RAM Speed (MHz),,2933 Or higher
"",,Type of Memory,,ECC
"",,RAM Size (GB),,"64, 128, 256, 512, 1024, 2048, 3072, 4096, 96, 192,384, 768, 1536 Or higher"
"",,"RAM Expandability uptousing spare DIMM Slots(GB)",,"1024, 3072, 4096, 1536, 2048, 768 Or higher"
"Primary Storage/Boot Drive",,"Type of Drives used topopulate the internal Bays",,PCle
"",Number of Drives,,1,
"",RAID for Operating System,,NA,
"",Capacity of each Drive (GB),,"512, 600, 768, 800, 900, 1000, 1024, 1200, 1800,2000, 2048, 4000, 4096, 8000, 6000 Or higher",
"","Type of Drives used topopulate the Internal Bays",,SATA,
"","Number of Internal Bayspopulated with SATA Drive",,"4, 5, 6, 7, 8, 9, 10 Or higher",
"","Each SATA Drive Capacity(GB)",,"2000, 4000, 8000, 6000 Or higher",
"","Speed of each SATA Drive(RPM)",,7200 Or higher,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Total SATA Drive Capacity(GB)",,"8000, 9000, 12000, 16000, 20000, 24000, 28000,32000 Or higher"
"",,"Number of Internal Bayspopulated with SAS Drive",,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10 Or higher"
"",,"Capacity of each SAS Drive(GB)",,"300, 600, 900, 1200, 1800, 800, 0, 4000 Or higher"
"",,Speed of each SAS Drive (RPM),,"10000, 15000, 0, 7200 Or higher"
"",,"Total SAS Drive Capacity(GB)",,"300, 600, 900, 1200, 1800, 2100, 0, 4000 Or higher"
"",,"Number of Internal Bayspopulated with SSD Drive",,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10 Or higher"
"",,"Capacity of each SSD Drive(GB)",,"128, 256, 512, 1024, 2048, 800, 0 Or higher"
"",,Total SSD Capacity (GB),,"128, 256, 384, 512, 768, 1024, 2048, 4096, 0, 5120,3072 Or higher"
"",,"Number of Internal Bayspopulated with PCIe Drive",,"1, 2, 3, 4, 5, 6, 7, 8 Or higher"
"",,"Capacity of each PCIe Drive(GB)",,"512, 1024, 2048 Or higher"
"",,"Total PCIe Drive Capacity(GB)",,"512, 1024, 2048, 4096, 1536, 6144 Or higher"
"",,Class of PCIe Drives,,"Class 40, Class 50 Or higher"
RAID,,RAID level,,"0, 1, 5, 1+0"
"",,"Number of RAID ControllerPorts",,"6, 7, 8, 10 Or higher"
"",,"Speed of RAID ControllerPorts (Gbps)",,"6, 12 Or higher"
"",,RAID Controller Cache (GB),,"0, 1, 2, 4, 6, 8 Or higher"
Connectivity,,Type of Ethernet Ports,,"Single Gigabit NIC 10/100/1000, Dual Gigabit NIC10/100/1000"
"",Number of Ethernet Ports,,"2, 3, 4, 6 Or higher",
"",Wireless Connectivity,,"Yes, No Or higher",
"","If Yes, Type of WirelessConnectivity",,"Wi-Fi 802.11b/g/n, Wi-Fi 802.11ac, NA Or higher",
"",Bluetooth Connectivity,,"Yes, No Or higher",
"","If Yes, Version of BluetoothAvailable",,"4, 4.1, 4.2, 5, 0 Or higher",
"","Number of USB Version 3 point0 / 3 point 1, Gen 1 Ports",,10 Or higher,
"","Number of USB Version 3 point1, Gen 2 Ports",,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10 Or higher",
"",Number of USB Type C Ports,,"0, 1, 2 Or higher",
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,Number of VGA Ports,,"0, 1 Or higher"
"",,Number of HDMI Ports,,"0, 1 Or higher"
"",,Number of Mini DP Ports,,"0, 1, 2, 4, 6, 8, 12, 3, 9, 16 Or higher"
"",,Number of DP Ports,,"3, 4, 6, 8, 9, 12, 16 Or higher"
Display,,Display Availability,,Monitor
"",,Display Size (cm),,"58- 61, 63 - 67, 68- 71, 72- 81, 82 - 87, 88 - 93, 94 -97, 98 - 105, 107 - 110, 111 - 115, 116 - 120, 121 -125, 126 - 130 Or higher"
"",,Display Type,,"Non Touch, Touch Or higher"
"",,Panel Type,,"Flat, Curved Or higher"
"",,Panel Technology,,"IPS, OLED Or higher"
"",,Display Resolution (Pixels),,"1920x1080, 1920 x 1200, 3200x1800, 3840 x 2160,2560 x 1080, 2560 x 1440, 2560 x 1600, 3440 x1440, 3840 x 1600, 5120 x 1440, 7680 x 4320 Orhigher"
"",,LED Backlit,,Yes Or higher
"",,TCO Compliance for Monitor,,TCO 07
"",,Colour Gamut,,"100% AdobeRGB, 100% sRGB, 100% Rec 709, 98%DCI-P3, 99% sRGB, 90% CIE1976, 75% CIE 1931, 45%Color Gamut, 72% Color Gamut, 72sRGB, 92% sRGB,95% sRGB Or higher"
"",,Monitor Stand,,"Height Adjustable, Standard Or higher"
Power,,Minimum Power Efficiency (%),,90 Or higher
"",,Redundant Power Supply,,"Yes, No Or higher"
Input Devices,,"Mouse Connectivity, If available",,"Wired, Wireless Or higher"
"","Type of Mouse, If available",,Optical Scroll,
"","Keyboard Connectivity, ifavailable",,"Wired, Wireless Or higher",
"","Type of Keyboard, if available",,"Standard, Bilingual, Standard with Rupee Symbol Orhigher",
"","Type of Keyboard in case ofMobile Workstation",,"Backlit, Non Backlit, NA Or higher",
"",Optical Drive,,DVD R/W,
"",Security,,H/W Based,
"","Docking Station for MobileWorkstation",,"Yes, No Or higher",
"",Type of Bundled Software,,"Remote Collaboration Software & PerformanceAdvisor Or higher",
"","Finger Print Reader in case ofMobile Workstation",,"Yes, No, NA Or higher",
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Carry Case in case of MobileWorkstation",,"Back Pack, With Shoulder Strap, NA Or higher"
Warranty,,"On Site OEM Warranty(Year)",,"3, 4, 5 Or higher"
