Bid Details,,,
Bid End Date/Time,,17-08-2021 13:00:00,
Bid Opening Date/Time,,17-08-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,45 (Days),
Ministry/State Name,,Ministry Of Textiles,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,National Textile Corporation Limited,
Total Quantity,,3000,
Item Category,,Spindle Tape Size 2371 X 11mm,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer450331,National TextileCorporation Limited,Umesh SinghBURHANPUR TAPTI MILLS,1300015ChandelLALBAGH NEAR RAILWAYSTATION, BURHANPUR,MADHYA PRADESH, 450331",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Umesh SinghChandel",,"450331,National TextileCorporation Limited,BURHANPUR TAPTI MILLS,LALBAGH NEAR RAILWAYSTATION, BURHANPUR,MADHYA PRADESH, 450331",,3000,,15,
