Bid Details,,,
Bid End Date/Time,,17-08-2021 11:00:00,
Bid Opening Date/Time,,17-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,45 (Days),
Ministry/State Name,,Ministry Of Agriculture And Farmers Welfare,
Department Name,,Department Of Agricultural Research And Education (dare),
Organisation Name,,Indian Council Of Agricultural Research (icar),
Office Name,,Central Soil Salinity Research Institute,
Total Quantity,,13,
Item Category,,GHG Chambers,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer132001,The Director CentralSoil Salinity Research Institute,1Dalip Singh1315Zarifa Farm, Kachwa Road,Karnal-132001 (Haryana)",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Dalip Singh,,"132001,The Director CentralSoil Salinity Research Institute,Zarifa Farm, Kachwa Road,Karnal-132001 (Haryana)",,13,,15,
