Bid Details,,,
Bid End Date/Time,,05-08-2021 16:00:00,
Bid Opening Date/Time,,05-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,75 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Production,
Organisation Name,,Indian Ordnance Factories,
Office Name,,***********,
Total Quantity,,1,
Item Category,,"STATIONERY ITEM AS PER ANNEXURE"" A""",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************GHAZIABAD115",S.No.
1,
"S.No.Document TitleDescriptionApplicable i.r.o. ItemsITEM AND QUANTITYAS PER ANNEXURE""A""ITEM AND QUANTITY AS PERSTATIONERY ITEM AS PER1ANNEXURE ""A""ANNEXURE"" A""(1)View",S.No.,,,Document Title,,Description,,Applicable i.r.o. Items
1,,,"ITEM AND QUANTITYAS PER ANNEXURE""A""View",,"ITEM AND QUANTITY AS PERANNEXURE ""A""",,"STATIONERY ITEM AS PERANNEXURE"" A""(1)",
