Bid Details,,,
Bid End Date/Time,,12-08-2021 09:00:00,
Bid Opening Date/Time,,12-08-2021 09:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Communications,
Department Name,,Department Of Posts,
Organisation Name,,Gujarat Postal Circle Department Of Posts,
Office Name,,Postmaster General Hq Region Shahibag,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,4 Lakh (s),
OEM Average Turnover (Last 3 Years),,4 Lakh (s),
Years of Past Experience required,,1 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AnnualTurnover,Additional Doc 1 (Requested in ATC),Complianceof BoQ specification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,20 %,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,796000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,3.00,,
Duration of ePBG required (Months).,,12,,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer380004,O/o Superidendent PSDMaheshkumar1, 2nd floor, Speed Post Bhavan,130Panachand ParmarShahibag,Ahmedabad-380004",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"MaheshkumarPanachand Parmar",,"380004,O/o Superidendent PSD, 2nd floor, Speed Post Bhavan,Shahibag,Ahmedabad-380004",,1,,30,
