Bid Details,,,
Bid End Date/Time,,18-08-2021 11:00:00,
Bid Opening Date/Time,,18-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Pmo,
Department Name,,Department Of Atomic Energy,
Organisation Name,,Nuclear Power Corporation Of India Limited,
Office Name,,Rajasthan,
Total Quantity,,7,
Item Category,,Anemometer,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Additional Doc 1 (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,5 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Generic,,Height,,72.0
"",Additional fearures,,Low battery indication,
"",Measures,,"Air velocity, Ambient temperature, Humidity",
"",Type,,Vane Anemometer,
"",Case,,ABS plastic,
"",Length,,150.0,
"",Types Of Probes Accepted,,Integrated in remote vane probe,
"",Probe length,,35.0,
"",Battery,,Alkaline,
"","Air velocity measurementaccuracy",,"+/- 1percent, +/- 3percent",
"","Air velocity measurementresolution(meter/sec)",,"0.01, 0.1",
"",Temperature Accuracy,,+/- 3percent,
"","Minimum temperaturemeasured",,0.0,
"","Minimum measurable airvelocity (meter/sec)",,0.1,
"",Display,,LCD,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,SD memory card size,,1.0
"",No.of digits of display,,3,
"",PC Interface,,USB,
"","Maximum temperaturemeasured",,60.0,
"","Maximum measurable airvelocity (meter/sec)",,"20, 45, 35",
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer323303,Contracts & MaterialManagement, RawatbhataRajasthan Site, Anushakti Via-Kuldeep Singh1Kota (Rajasthan) Phone No.760Rawat01475-242002, 242048 Whichis about 60 Kms. away fromKota.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Kuldeep SinghRawat",,"323303,Contracts & MaterialManagement, RawatbhataRajasthan Site, Anushakti Via-Kota (Rajasthan) Phone No.01475-242002, 242048 Whichis about 60 Kms. away fromKota.",,7,,60,
