Bid Details,,,
Bid End Date/Time,,17-08-2021 14:00:00,
Bid Opening Date/Time,,17-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Heavy Industries And Public Enterprises,
Department Name,,Department Of Heavy Industry,
Organisation Name,,Bharat Heavy Electricals Limited (bhel),
Office Name,,10380038-heavy Plates & Vessels Plant,
Total Quantity,,1,
Item Category,,BOQ,
"Minimum Average Annual Turnover of theBidder",,3 Lakh (s),
OEM Average Turnover (Last 3 Years),,24 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover,Additional Doc 1(Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,80 %,
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,600000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,10.00,,
Duration of ePBG required (Months).,,18,,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer530012,Bharat HeavyElectricals Limited HeavyGuggilapu SrinivasPlates and Vessels Plant (A11112PrasadGovernment of IndiaEnterprise) Visakhapatnam –530012 (AP), India.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Guggilapu SrinivasPrasad",,"530012,Bharat HeavyElectricals Limited HeavyPlates and Vessels Plant (AGovernment of IndiaEnterprise) Visakhapatnam –530012 (AP), India.",,1,,112,
