Bid Details,,,
Bid End Date/Time,,07-08-2021 11:00:00,
Bid Opening Date/Time,,07-08-2021 11:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,60 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,East Central Railway,
Total Quantity,,1,
Item Category,,tea kettle set,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
Material,,Grade of Glass,,Borosilicate
"",,Material of infuser,,Glass
"",,Infuser,,With
"",,Material of Handle,,Glass
Design,,Type of handle,,Fixed
Dimension of Kettle,,Capacity of Kettle (mm),,500
"",,"Wall Thckness of Kettle(mm)",,1.5
Additional Items,,Cup and Saucer Set,,With
"Details of Cup andSaucers set",,"No of Cups and Saucers ineach Set (Nos)",,6
"",Capacity of Cup (ml),,90,
"",Wall Thickness of Saucer,,2,
"","Overall diameter of Saucer(mm)",,70,
"",Wall Thickness of Cup (mm),,3,
"","Suitable for heating ondirect flame",,Yes,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Suitable for heating onInduction heater",,No
"","Suitable for heating on hotplate",,No,
"","Recommended max.Temperature for safe use(Degree C)",,80,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer844101,O/o- Principal ChiefMechanical Engineer, 3r floor,1Shravan Kumar Sah115New G.M. Building, East CentralRailway, Hajipur.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Shravan Kumar Sah,,"844101,O/o- Principal ChiefMechanical Engineer, 3r floor,New G.M. Building, East CentralRailway, Hajipur.",,1,,15,
