Bid Details,,,
Bid End Date/Time,,16-08-2021 15:00:00,
Bid Opening Date/Time,,16-08-2021 15:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Production,
Organisation Name,,Indian Ordnance Factories,
Office Name,,***********,
Total Quantity,,11016,
Item Category,,"BOLT M12X1.5X70 IS: 1364-92 PT-I P-8.8 PART NO.L1021214",
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Bidder Turnover,Certificate (Requested in ATC),OEMAuthorization Certificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,Yes,
"Time allowed for Technical Clarificationsduring technical evaluation",,5 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Estimated Bid Value,,89692.272,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,Yes,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************JABALPUR11016120",S.No.
1,
"S.No.Document TitleDescriptionApplicable i.r.o. ItemsADDITIONAL SCOPEOF WORKBOLT M12X1.5X70 IS: 1364-921BOLT M12X1.5X70 SCOPE OF WORKPT-I P-8.8 PART NO.ViewL1021214(11016)",S.No.,,,Document Title,,Description,,Applicable i.r.o. Items
1,,,"ADDITIONAL SCOPEOF WORKView",,BOLT M12X1.5X70 SCOPE OF WORK,,"BOLT M12X1.5X70 IS: 1364-92PT-I P-8.8 PART NO.L1021214(11016)",
