Bid Details,,,
Bid End Date/Time,,05-08-2021 21:00:00,
Bid Opening Date/Time,,05-08-2021 21:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Armed Police Forces,
Organisation Name,,Indo Tibetan Border Police (itbp),
Office Name,,Dig Shq Ldk,
Total Quantity,,250,
Item Category,,INTRA VENOUS FLUID DNS 500ML,
Years of Past Experience required,,1 Year (s),
MSE Exemption for Years Of Experience,,Yes,
Startup Exemption for Years Of Experience,,Yes,
Document required from seller,,"Experience Criteria*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Chandra PrakashSharma",,"194101,SH RAJEEV KOTNALA,CMO Transit camp Chhawala,ITBP SOUTH WEST, DELHI, NearBSF CAMP PIN 110071 MOBNO.991707119 7051028577",,250,,15
