Bid Details,,,
Bid End Date/Time,,23-08-2021 12:00:00,
Bid Opening Date/Time,,23-08-2021 12:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Uttar Pradesh,
Department Name,,Medical Education Department Uttar Pradesh,
Organisation Name,,Directorate Of Medical Education And Training,
Office Name,,Director General Medical Education,
Total Quantity,,250,
Item Category,,deep well plates with tip comb,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,OEM Authorization Certificate,AdditionalDoc 1 (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer284128,Maharani Laxmi Bai1Ravi Kumar ShastriMedical college, Kanpur road,25015Jhansi, Uttar Pradesh",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Ravi Kumar Shastri,,"284128,Maharani Laxmi BaiMedical college, Kanpur road,Jhansi, Uttar Pradesh",,250,,15,
