Bid Details,
Bid End Date/Time,05-08-2021 14:00:00
Bid Opening Date/Time,05-08-2021 14:30:00
Bid Life Cycle (From Publish Date),90 (Days)
Bid Offer Validity (From End Date),30 (Days)
Ministry/State Name,Ministry Of Defence
Department Name,Department Of Military Affairs
Organisation Name,Indian Air Force
Office Name,***********
Total Quantity,1882
Item Category,"Camera for CCTV System , Video Recorder For Cctv System-IS 9000 , portable hard disk , Port Fast Ethernet PoE Switchwith 2 Gigabit Uplink , Junction Box for Lighting ,Networking/Server Rack , CAT 6 Cable for Indoor use , CAT 6Cable for Outdoor , Power Cable For Direct Burial Xlpe UgacCable-IS: 10418 , Supply & Installation of Pole / MastSuitable for CCTV System (Accessories) , Television TV ,Layer 2 Access Switch , Junction Box -BHEL , Installation &Commissioning charges for CCTV Cameras (Accessories)"
"MSE Exemption for Years of Experience andTurnover",No
"Startup Exemption for Years of Experienceand Turnover",No
Document required from seller,"Experience Criteria*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer"
Bid to RA enabled,No
Primary product category,Camera for CCTV System
"Time allowed for Technical Clarificationsduring technical evaluation",3 Days
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",Yes
"Inspection to be carried out by Buyers ownempanelled agency",Yes
Type Of Inspection,Post Dispatch
"Name of the Empanelled InspectionAgency/ Authority",Commanding Officer
Bid Details,,,
Evaluation Method,,Total value wise evaluation,
"",Advisory Bank,,State Bank of India,
EMD Percentage(%),,0.50,,
EMD Amount,,7697,,
"",Advisory Bank,,State Bank of India,
ePBG Percentage(%),,3.00,,
Duration of ePBG required (Months).,,26,,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Registered Brand,
"",Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",Image Sensor Type,,CMOS
"",Image Sensor Size,,"1, 0.67, 0.5, 0.555, 0.526, 0.588, 0.544 Or higher"
"","Camera Image Sensingcapacity (Picture Mode)",,8MP
"",Resolution,,"4K HD (3840 X 2160 Pixel), D1 (704 x 480 Pixel), FullHD (1920 x 1080 Pixel), HD (1280 x 720 Pixel)"
"",Day/Night Capable,,Yes
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,IR illumination Range(mtr),,50
CAMERA TYPE,,Type of Camera Housing,,BULLET CAMERA
"",,IP Camera,,Yes
"",,PTZ Camera,,No
OPTICS,,Focal Length(mm),,2.8 - 12
VIDEO,,Frame Rate (fps),,30
"",,Video Streaming,,Quad Compressed Stream
PAN / TILT / ZOOM,,Pan Speed (deg/sec),,NA
"",,Tilt Speed (deg/sec),,NA
"",,Optical Zoom,,NA
"",,Digital Zoom,,NA
AUDIO,,Audio Support,,Yes
ALARM,,Alarm Support,,Yes
PERFORMANCE,,"Minimum Illumination forCapturing Color Image",,0.001 Or lower
"",,WDR (Wide Dynamic Range),,120 dB
"",,SNR (Signal to Noise Ratio),,50-60
HOUSING,,Installation Type,,Outdoor
"",,"Material of the Housingconstruction",,Alluminium
"WARRANTY /SERVICES",,Warranty,,"3, 4, 5 Or higher"
"","Time for Replacement ofDefective Product DuringWarranty Period",,"12, 24, 36, 48, 72 Or lower",
