Bid Details,,,
Bid End Date/Time,,07-08-2021 16:00:00,
Bid Opening Date/Time,,07-08-2021 16:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Commerce And Industry,
Department Name,,Department Of Commerce,
Organisation Name,,Directorate General Of Anti-dumping And Allied Duties,
Office Name,,"4th Floor, Jeevan Tara Building, Sansad Marg, New Delhi",
Total Quantity,,1,
Item Category,,BOQ,
OEM Average Turnover (Last 3 Years),,35 Lakh (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Certificate (Requested in ATC),OEMAuthorization Certificate,OEM Annual Turnover,Complianceof BoQ specification and supporting document*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,1000000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer110001,Directorate General OfTrade Remedies (DGTR) 4th1Kamal KumarFloor, Jeevan Tara Building, 5,115Parliament Street, Patel Chowk,New Delhi-110001",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Kamal Kumar,,"110001,Directorate General OfTrade Remedies (DGTR) 4thFloor, Jeevan Tara Building, 5,Parliament Street, Patel Chowk,New Delhi-110001",,1,,15,
