Bid Details,,,
Bid End Date/Time,,16-08-2021 18:00:00,
Bid Opening Date/Time,,16-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Gujarat,
Department Name,,Forests And Environment Department Gujarat,
Organisation Name,,Cf Social Forestry Godhra Circle,
Office Name,,Godhra,
Total Quantity,,10,
Item Category,,BIO-GAS PLANT,
"Minimum Average Annual Turnover of theBidder",,1 Lakh (s),
Years of Past Experience required,,1 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Bidder Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MSE Purchase Preference,,No,
"",MII Purchase Preference,,No,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer389001,Deputy Conservator ofBhunetar ShantilalForest Office, opp. panchmahal11015JethabhaiDairy, nr. vanchetna kendra,Dhanol, Godhra",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Bhunetar ShantilalJethabhai",,"389001,Deputy Conservator ofForest Office, opp. panchmahalDairy, nr. vanchetna kendra,Dhanol, Godhra",,10,,15,
