Bid Details,,,
Bid End Date/Time,,06-08-2021 18:00:00,
Bid Opening Date/Time,,06-08-2021 18:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Consumer Affairs Food And Public Distribution,
Department Name,,Department Of Consumer Affairs,
Organisation Name,,National Consumer Disputes Redressal Commission (ncdrc),
Office Name,,New Delhi,
Total Quantity,,1,
Item Category,,BOQ,
Years of Past Experience required,,2 Year (s),
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,Certificate (Requestedin ATC),OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,50 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,220000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
Brand Type,Unbranded,
"",Specification Document,,View File,
BOQ Document,,View File,,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer110023,National ConsumerDisputes Redressal1Satyabrata NandaCommission, Upbhokta Nyay115Bhawan, F Block, G.P.O.Complex, INA",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Satyabrata Nanda,,"110023,National ConsumerDisputes RedressalCommission, Upbhokta NyayBhawan, F Block, G.P.O.Complex, INA",,1,,15,
