Bid Details,,,
Bid End Date/Time,,05-08-2021 20:00:00,
Bid Opening Date/Time,,05-08-2021 20:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,"Ministry Of Water Resources River Development And GangaRejuvenation",
Department Name,,Na,
Organisation Name,,Central Water Commission (cwc),
Office Name,,Mco Cwc Nagpur,
Total Quantity,,759,
Item Category,,"FORMSS RD PRINTED (1, 16, 7, SW-02, 03, 06)",
OEM Average Turnover (Last 3 Years),,1 Lakh (s),
Years of Past Experience required,,3 Year (s),
"MSE Exemption for Years Of Experienceand Turnover",,Yes,
"Startup Exemption for Years Of Experienceand Turnover",,Yes,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC),OEM AuthorizationCertificate,OEM Annual Turnover*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,80 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
Estimated Bid Value,,198750,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",Reserved for Make In India products,,Yes,
"",Reserved for MSE,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng OfficerGiriraj Sharan Singh440006,Block C, CGO Complex,175915DangiCWC, Seminary Hills Nagpur",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"Giriraj Sharan SinghDangi",,"440006,Block C, CGO Complex,CWC, Seminary Hills Nagpur",,759,,15,
