Bid Details,,,
Bid End Date/Time,,06-08-2021 10:00:00,
Bid Opening Date/Time,,06-08-2021 10:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,Western Railway,
Total Quantity,,2,
Item Category,,5 KVA Single Phase Inverter,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer382345,DRM OFFICE, NEARCHAMUNDA MATA MANDIR,1Ravi Mafatlal Shah230NARODA ROAD, POST SAIJPURBOFHA, AHMEDABAD-382345.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Ravi Mafatlal Shah,,"382345,DRM OFFICE, NEARCHAMUNDA MATA MANDIR,NARODA ROAD, POST SAIJPURBOFHA, AHMEDABAD-382345.",,2,,30,
