Bid Details,,,
Bid End Date/Time,,29-07-2021 19:00:00,
Bid Opening Date/Time,,29-07-2021 19:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Military Affairs,
Organisation Name,,Indian Army,
Office Name,,***********,
Total Quantity,,300,
Item Category,,MEDICAL GOWNS - DISPOSABLE,
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Experience Criteria,Past Performance,BidderTurnover,Certificate (Requested in ATC)*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Past Performance,,10 %,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Estimated Bid Value,,50000,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
GENERAL,,Gown Type,,Surgeon gown
"",Gown Width,,100.0,
"",Gown Length,,120.0,
"",No of belts to tie (pair),,2,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Length of each tying beltstitched(cm)",,100.0 - 200.0 Or higher
"",,Width of tying belt (cm),,6.0
MATERIAL,,Material used for gown,,"Non woven, Reinforced"
"",,"Composition of Non wovenReinforced Material",,SMS+ Poly coated
"",,"Reinforced critical zones(front and sleeve up toelbows) to provide 100 %protection against anyamount of fluid",,Yes
"",,"GSM of Non woven Fabric(g/m2)",,40
CONSTRUCTION,,Closing at neck,,"Hook and loop/Velcro Fastener with Piping of nonwoven material stitched to raw edges of Neckopening extending at both ends for tying"
"",,"Pair of Disposableabsorbent hand wipes",,No
"",,Sleeve Type,,Raglan sleeve
"",,Cuff end,,Sleeve opening over locked with elastic
CERTIFICATION,,AAMI Protection level,,Level II
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************JABALPUR30030",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********JABALPUR,,300,,30,
