Bid Details,,,
Bid End Date/Time,,18-08-2021 12:00:00,
Bid Opening Date/Time,,18-08-2021 12:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,65 (Days),
Ministry/State Name,,Ministry Of Defence,
Department Name,,Department Of Defence Research & Development,
Organisation Name,,Office Of Dg (ace),
Office Name,,***********,
Total Quantity,,2,
Item Category,,"Aluminium Frame for Explosive Processing as perspecification No HEMRL/HE-I/AFEP/2021",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,3 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer1**********************PUNE230",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,***********,,***********PUNE,,2,,30,
