Bid Details,,,
Bid End Date/Time,,17-08-2021 12:00:00,
Bid Opening Date/Time,,17-08-2021 12:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Armed Police Forces,
Organisation Name,,Indo Tibetan Border Police (itbp),
Office Name,,Shq (l&c),
Total Quantity,,4,
Item Category,,"FOGING MACHINE REPAIR , WINDOW AC VOLTAS",
"MSE Exemption for Years of Experience andTurnover",,No,
Startup Exemption for Years Of Experience,,Yes,
Document required from seller,,"Experience Criteria*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
Primary product category,,FOGING MACHINE REPAIR,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer110071,SHQ(L&C), ITBP,1Roushan PrasadCHHAWALA CAMP, NAJAFGADH,215NEW DELHI",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Roushan Prasad,,"110071,SHQ(L&C), ITBP,CHHAWALA CAMP, NAJAFGADH,NEW DELHI",,2,,15,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer110071,SHQ(L&C), ITBP,1Roushan PrasadCHHAWALA CAMP, NAJAFGADH,215NEW DELHI",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Roushan Prasad,,"110071,SHQ(L&C), ITBP,CHHAWALA CAMP, NAJAFGADH,NEW DELHI",,2,,15,
