Bid Details,,,
Bid End Date/Time,,06-08-2021 14:00:00,
Bid Opening Date/Time,,06-08-2021 14:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Railways,
Department Name,,Na,
Organisation Name,,N/a,
Office Name,,Western Railway,
Total Quantity,,1,
Item Category,,"SUPPLY AND INSTALLATION OF END TO ENDCOMMUNICATION SYSTEM",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Bid to RA enabled,,No,
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Unbranded,
"",Buyer Specification Document,,Download,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer382345,DRM OFFICE, NEARPavankumarCHAMUNDA MATA MANDIR,1130Amarsingh NimNARODA ROAD, POST SAIJPURBOFHA, AHMEDABAD-382345.",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,"PavankumarAmarsingh Nim",,"382345,DRM OFFICE, NEARCHAMUNDA MATA MANDIR,NARODA ROAD, POST SAIJPURBOFHA, AHMEDABAD-382345.",,1,,30,
