Bid Details,,,
Bid End Date/Time,,06-08-2021 13:00:00,
Bid Opening Date/Time,,06-08-2021 13:30:00,
Bid Life Cycle (From Publish Date),,90 (Days),
Bid Offer Validity (From End Date),,30 (Days),
Ministry/State Name,,Ministry Of Home Affairs,
Department Name,,Central Police Organisation,
Organisation Name,,Sardar Vallabhbhai Patel National Police Academy,
Office Name,,Hyderabad,
Total Quantity,,24,
Item Category,,"DSLR/ COMPACT / HANDHELD CAMCORDER or VIDEOCAMERAS , Memory Card , Mini Extension Pole Cum TripodCum Shooting Grip (Accessories for Action Cameras)",
"MSE Exemption for Years of Experience andTurnover",,No,
"Startup Exemption for Years of Experienceand Turnover",,No,
Document required from seller,,"Certificate (Requested in ATC),OEM Authorization Certificate*In case any bidder is seeking exemption from Experience /Turnover Criteria, the supporting documents to prove hiseligibility for exemption must be uploaded for evaluation bythe buyer",
Bid to RA enabled,,No,
Primary product category,,"DSLR/ COMPACT / HANDHELD CAMCORDER or VIDEOCAMERAS",
"Time allowed for Technical Clarificationsduring technical evaluation",,2 Days,
"Inspection Required (By EmpanelledInspection Authority / Agencies pre-registered with GeM)",,No,
Evaluation Method,,Total value wise evaluation,
"",Required,,No,
"",Required,,No,
"",MII Purchase Preference,,No,
"",MSE Purchase Preference,,Yes,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
TYPE,,Classification of Camera,,Still
"",,Type of Camera,,Compact Digital camera
IMAGE SENSOR,,Image Sensor,,CMOS
"","Sensor Size for Fixed LensCamera (inch)",,1/2.3,
"","Sensor Size forInterchangeable LensCamera (mmxmm)",,NA,
"","Effective Pixels (MegaPixels)",,20,
"","ISO (Sensitivity of theimage Sensor) Max",,"3200, 6400, 12800, 25600, 32000, 40000, 51200 Orhigher",
"",Lens Mounting,,Fixed,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,Minimum Focal Length,,25.0
"",,Maximum Focal Length,,300.0
"",,"Minimum Lens Aperture(f/number)",,3.6
"",,"Maximum Lens Aperture(f/number)",,20
"",,Optical Zoom,,11X to 15X
Video Recording,,Video Recoding,,Yes
"",,"Maximum RecordingResolution (Pixels)",,Full HD (1920 x 1080)
"",,Frame Rate,,"25, 30"
"",,Live Video Streaming,,No
AUDIO,,Audio Recording,,Yes
"",,Audio Output,,Yes
DISPLAY,,Display,,Yes
"",,Touch Screen,,No
"",,Display Size (inch),,2.6 - 3
"",,Vari Angle Screen,,No
"",,View Finder,,Yes
FEATURES,,Flash,,Built-in
"OPERATINGCONDITIONS",,"Minimum OperatingTemperature (for land use)",,0.0
"",,"Maximum OperatingTemperature (for land use)",,40.0
"",,"Operating Humidity, Rh at40 deg C",,85.0
GENERIC,,Housing construction,,Metallic
"",,IP Protection,,NA
"",,Carry Case inclusive,,Yes
WARRANTY,,Warranty,,2.0
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer500052,Shivarampally,1Sham Behari Lal815Rajendra nagar, Hyderabad",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Sham Behari Lal,,"500052,Shivarampally,Rajendra nagar, Hyderabad",,8,,15,
Brand Type,Registered Brand,
"SpecificationSpecification NameBid Requirement (Allowed Values)PerformanceType of memory CardSDXCStorage Capacity (GB)128, 200, 240, 256, 400, 512 Or higherReliabilityInsertion/ Removable30000, 35000 Or higherDurability (Number orTimes)WarrantyOEM Warranty (Year)5, 6, 7, 8, 9, 10 Or higher",Specification,,Specification Name,,Bid Requirement (Allowed Values)
Performance,,Type of memory Card,,SDXC,
"",,Storage Capacity (GB),,"128, 200, 240, 256, 400, 512 Or higher",
Reliability,,"Insertion/ RemovableDurability (Number orTimes)",,"30000, 35000 Or higher",
Warranty,,OEM Warranty (Year),,"5, 6, 7, 8, 9, 10 Or higher",
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer500052,Shivarampally,1Sham Behari Lal815Rajendra nagar, Hyderabad",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Sham Behari Lal,,"500052,Shivarampally,Rajendra nagar, Hyderabad",,8,,15,
Brand Type,Registered Brand,
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"","Components of MiniExtension Pole Cum Tripod /Shooting Grip for ActionCamera",,"Extension Pole Cum Tripod, Swivel Base with ThumbScrew / Fixing mechanism, Remote Control Mount,Wrist Lanyard"
Specification,,Specification Name,,Bid Requirement (Allowed Values)
"",,"Integrated Swivelattachment at the end ofthe pole, to makeadjustments without un-mounting the camera",,Yes
"","Twist-lock design for quickand easy use",,Yes,
"",Adjustable length,,Yes,
"",Material of the pole,,Steel,
"",Water resistant Pole,,No,
"","Compatible MAKE /MODELof Action Camera",,Xiaomi,
"",Warranty,,1.0,
"Consignee/ReportiS.No.AddressQuantityDelivery Daysng Officer500052,Shivarampally,1Sham Behari Lal815Rajendra nagar, Hyderabad",S.No.,,"Consignee/Reporting Officer",,Address,,Quantity,,Delivery Days
1,,Sham Behari Lal,,"500052,Shivarampally,Rajendra nagar, Hyderabad",,8,,15,
